unix,date,symbol,open,high,low,close,Volume USD,Volume ETH,returns,volatility,volume_change,ma_7,ma_30,ma_50,ma_200,rsi,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower
1581292800,2020-02-10,ETH/USD,228.23,229.21,216.1,223.14,19809554.98,89646.47,-0.0223020637076633,0.0307148069298097,0.2306139925399226,214.6585714285714,180.10533333333333,161.57,174.9775,83.15815815815813,17.517389475104693,13.87544636819431,3.6419431069103823,188.62499999999997,22.626640911708133,233.87828182341624,143.3717181765837
1581379200,2020-02-11,ETH/USD,223.14,239.0,218.24,237.24,15459349.56,66594.43,0.063189029308954,0.0320136194287074,-0.2196013703685937,221.54142857142855,183.13533333333336,163.7504,175.0684,84.73403652035837,18.73869798639905,14.84809669183526,3.890601294563787,192.102,24.50682474225056,241.11564948450112,143.0883505154989
1581465600,2020-02-12,ETH/USD,237.24,273.73,237.02,265.49,64105090.15,247434.23,0.1190777271960883,0.0373080204776657,3.1466874075910347,230.3557142857143,187.20266666666663,166.49939999999998,175.3605,90.11816192560174,21.73557846691287,16.225593046850783,5.509985420062087,197.2305,28.487563209786735,254.20562641957343,140.25537358042652
1581552000,2020-02-13,ETH/USD,265.49,276.02,255.42,268.3,44571318.67,166145.46,0.0105842027948321,0.0369545895112372,-0.3047148273919087,238.3142857142857,190.64666666666668,169.359,175.64739999999998,89.37511763598718,24.060022393618425,17.792478916204313,6.267543477414112,202.51,31.38976568045229,265.28953136090456,139.73046863909542
1581638400,2020-02-14,ETH/USD,268.3,286.44,260.24,284.87,35812758.26,130117.33,0.061759224748416,0.0365395303547809,-0.1965066475786188,247.1371428571429,194.60733333333337,172.5334,176.0177,94.20608108108108,26.928802992676992,19.61974373149885,7.309059261178142,208.73,34.764675356338294,278.2593507126766,139.20064928732342
1581724800,2020-02-15,ETH/USD,284.98,287.32,264.0,264.96,53735569.05,197548.33,-0.0698915294695826,0.042466753196457,0.500458821403275,253.1757142857143,197.9716666666667,175.29420000000002,176.2938,80.08629026259018,27.28128006609691,21.152050998418463,6.129229067678448,213.57,35.54866671568955,284.6673334313791,142.47266656862092
1581811200,2020-02-16,ETH/USD,264.96,273.65,237.99,258.92,59315525.09,231276.09,-0.0227958937198066,0.0436698178646367,0.1038410151534443,257.56,200.96166666666667,177.903,176.4946,75.84836216415164,26.764716176997467,22.274584034134264,4.490132142863203,218.009,35.382726665928466,288.77445333185693,147.2435466681431
1581897600,2020-02-17,ETH/USD,258.92,268.29,243.01,268.16,50594291.19,200752.23,0.0356866985941604,0.043690075709348,-0.1470312179950729,263.99142857142857,204.11433333333335,180.5682,176.74760000000003,77.11515658784963,26.79208388579991,23.178084004467394,3.613999881332518,222.6175,35.6234477593505,293.86439551870103,151.370604481299
1581984000,2020-02-18,ETH/USD,268.16,286.31,259.71,283.0,47283548.7,172286.39,0.0553400954653937,0.0434977435130835,-0.0654370762418026,270.5285714285714,207.98766666666668,183.5916,177.07480000000004,79.94389901823281,27.692020593428055,24.08087132225953,3.6111492711685287,228.07650000000004,36.11415180769845,300.30480361539696,155.84819638460314
1582070400,2020-02-19,ETH/USD,283.0,287.0,250.5,258.56,42389712.41,156048.02,-0.0863604240282684,0.0492214955548177,-0.1034997673514299,269.5385714285714,211.04433333333333,186.1738,177.25760000000002,66.44053551059615,26.131890998624694,24.49107525753256,1.640815741092137,231.77349999999996,35.204535783572794,302.18257156714554,161.36442843285437
1582156800,2020-02-20,ETH/USD,258.56,263.84,245.28,257.67,40495769.57,158343.12,-0.0034421410891088,0.0485051358473106,-0.0446793038292282,268.02,213.989,188.7084,177.4339,64.20647926383462,24.540770763395585,24.501014358705167,0.0397564046904186,235.6475,33.448657572779624,302.54481514555926,168.75018485444073
1582243200,2020-02-21,ETH/USD,257.67,268.3,254.0,265.43,24193191.29,92520.85,0.0301160398959909,0.0485652264859404,-0.4025748480176371,265.24285714285713,217.24666666666664,191.46580000000003,177.59294999999997,63.572803078896726,23.633531026240064,24.327517692212147,-0.6939866659720835,239.7155,31.75003314958923,303.2155662991785,176.21543370082156
1582329600,2020-02-22,ETH/USD,265.5,266.68,256.3,262.14,11582338.43,44424.68,-0.0123949817277625,0.0490622124691291,-0.5212562786296226,264.84000000000003,220.554,194.01199999999997,177.77364999999998,62.423631668451215,22.39095253101857,23.940204659973432,-1.549252128954862,243.388,29.72039785098893,302.82879570197787,183.94720429802217
1582416000,2020-02-23,ETH/USD,262.14,276.2,261.49,275.59,23373284.79,86210.13,0.0513084611276417,0.0495777109430987,1.0180108646678527,267.2214285714286,224.31666666666663,196.8326,178.01985000000002,64.20686345092392,22.235189293668213,23.59920158671239,-1.3640122930441765,247.647,27.76807862503868,303.18315725007733,192.11084274992265
1582502400,2020-02-24,ETH/USD,275.59,278.19,254.9,266.11,41355326.51,155451.68,-0.0343989259407089,0.0507206909116683,0.76934166000037,266.92857142857144,227.838,199.4428,178.24020000000002,62.55918629800668,21.10352078242599,23.10006542585511,-1.9965446434291216,251.49950000000004,24.34604506409967,300.1915901281994,202.8074098718007
1582588800,2020-02-25,ETH/USD,266.11,266.37,245.28,247.36,37351381.84,147039.4,-0.0704595843823983,0.0523894415003966,-0.096818112874331,261.83714285714285,230.478,201.50640000000004,178.42320000000004,52.87958115183247,18.48066344988663,22.176185030661415,-3.695521580774781,253.67800000000005,21.65262852646941,296.9832570529388,210.3727429470612
1582675200,2020-02-26,ETH/USD,247.36,250.66,216.0,224.11,80564746.15,348764.94,-0.0939925614489003,0.0567564748529787,1.1569415154467548,256.9157142857143,232.277,203.1268,178.5109,37.880740393626986,14.360411540348537,20.61303033259884,-6.252618792250303,254.254,20.63121992974451,295.516439859489,212.99156014051096
1582761600,2020-02-27,ETH/USD,224.11,238.0,210.78,227.41,43284562.72,192402.75,0.0147249118736334,0.0558204649390616,-0.4627356903798797,252.59285714285716,233.991,204.865,178.56295000000003,38.058524618889074,11.231890397088222,18.736802345496717,-7.504911948408495,254.469,20.30948000059949,295.08796000119895,213.85003999880104
1582848000,2020-02-28,ETH/USD,227.41,234.92,214.1,227.93,28256515.66,126065.32,0.0022866188821952,0.0558112684448238,-0.3471918419787145,247.2357142857143,235.79466666666667,206.6692,178.64455,31.65119876256766,8.694252573769319,16.72829239115124,-8.03403981738192,254.731,19.907768095050972,294.54653619010196,214.91546380989809
1582934400,2020-02-29,ETH/USD,227.82,233.5,218.1,218.16,15840294.41,69962.32,-0.0428640372044049,0.0564430205348354,-0.4394109096606146,240.9528571428571,236.91266666666667,208.141,178.6891,33.86429458005793,5.827621771183033,14.548158267157598,-8.720536495974565,254.22749999999996,20.72391216750181,295.67532433500355,212.77967566499635
1583020800,2020-03-01,ETH/USD,218.16,228.71,213.01,218.57,24995651.16,113803.99,0.0018793546021269,0.0562153980590278,0.5779789512131928,232.80714285714288,238.192,209.6628,178.84555,35.52622139321326,3.5479808657814544,12.34812278688237,-8.800141921100916,253.999,21.106385389510443,296.2117707790209,211.78622922097912
1583107200,2020-03-02,ETH/USD,218.57,235.34,216.73,232.52,20167777.24,88651.3,0.0638239465617422,0.0562528489948619,-0.1931485556865965,228.00857142857143,239.80700000000004,211.3864,179.06599999999997,37.63358778625954,2.834325103819765,10.44536325026985,-7.611038146450085,253.763,21.32885372101945,296.4207074420389,211.1052925579611
1583193600,2020-03-03,ETH/USD,232.52,233.64,220.57,224.41,15807304.07,69684.61,-0.034878720110098,0.0492730990045945,-0.2162099034568669,224.73,240.99766666666667,213.0052,179.26,28.67438305306835,1.595941528450112,8.675478905905903,-7.079537377455791,251.70899999999995,22.104033663803087,295.91706732760616,207.5009326723938
1583280000,2020-03-04,ETH/USD,224.41,229.42,221.32,225.1,15375268.3,68442.94,0.0030747292901385,0.0491589383122915,-0.0273314012362134,224.8714285714286,242.154,214.2076,179.45645000000002,35.27547966907234,0.6625533536909813,7.072893795462919,-6.410340441771938,249.549,22.50455320011611,294.5581064002322,204.53989359976777
1583366400,2020-03-05,ETH/USD,225.1,235.18,225.1,229.4,16375578.88,70893.36,0.0191026210573079,0.0468643031793175,0.0650597154132264,225.15571428571428,243.49866666666668,215.4746,179.62894999999995,37.92190036742715,0.2667357996353416,5.711662196297404,-5.444926396662062,246.77549999999997,21.308765795720237,289.39303159144043,204.1579684085595
1583452800,2020-03-06,ETH/USD,229.4,246.1,228.18,246.09,19796584.38,83030.9,0.0727550130775938,0.0480620940539447,0.2089089811767313,227.75,244.90866666666668,217.1158,179.8461,42.32295966973642,1.284978618541771,4.826325480746277,-3.541346862204506,245.83199999999997,20.87455832498433,287.58111664996864,204.0828833500313
1583539200,2020-03-07,ETH/USD,246.09,252.99,237.07,238.11,24311412.63,99313.67,-0.0324271607948311,0.0483229119216716,0.22806097068751,230.6,245.75933333333333,218.4936,180.0533,40.80367393800231,1.431522381291359,4.147364860855293,-2.7158424795639347,244.7915,20.705805510583744,286.2031110211675,203.3798889788325
1583625600,2020-03-08,ETH/USD,238.11,238.19,196.39,200.2,59439395.93,273879.65,-0.1592121288480115,0.0586476696034404,1.4449174070885735,227.9757142857143,244.99566666666664,219.026,180.11675,25.69789181870931,-1.4941373189053024,3.019064424903174,-4.513201743808477,241.3935,22.192061471806458,285.77762294361287,197.00937705638708
1583712000,2020-03-09,ETH/USD,200.2,209.53,191.3,203.72,59101912.13,293862.93,0.0175824175824177,0.0569210437275655,-0.0056777797741659,223.86142857142855,244.36333333333337,219.7644,180.1819,29.08481394569226,-3.4884959179892405,1.7175523563246913,-5.206048274313932,237.4295,21.436798286812554,280.3030965736251,194.55590342637493
1583798400,2020-03-10,ETH/USD,203.72,207.0,196.77,201.04,25890324.43,128416.14,-0.0131553112114667,0.0543660515539314,-0.5619376176349102,220.52285714285716,243.457,220.448,180.21325,32.59693417493237,-5.225061818491014,0.3290295213615504,-5.554091339852564,234.55350000000004,22.294040099259373,279.1415801985188,189.9654198014813
1583884800,2020-03-11,ETH/USD,201.04,203.69,183.0,195.6,28902659.29,151046.88,-0.027059291683247,0.0544490226204075,0.1163498305378323,216.3085714285714,242.539,220.9734,180.23605,37.63338249327665,-6.960034397875717,-1.128783262485903,-5.831251135389813,231.45,23.208243317725575,277.8664866354511,185.03351336454884
1583971200,2020-03-12,ETH/USD,195.6,196.53,101.59,109.5,230178980.46,1620939.91,-0.4401840490797546,0.1092175391280413,6.963937786847157,199.18,238.281,219.8094,179.852,20.235270358964016,-15.108402835879389,-3.924707177164601,-11.183695658714788,223.6535,34.591817145404065,292.8371342908081,154.46986570919185
1584057600,2020-03-13,ETH/USD,109.5,145.0,89.66,135.34,109689060.89,900947.26,0.2359817351598174,0.1249918682642975,-0.5234618701030282,183.35857142857145,233.94266666666667,219.25779999999995,179.58505000000002,29.276153811719425,-19.258966109689908,-6.991558963669662,-12.267407146020249,217.31350000000003,38.55920536894179,294.43191073788364,140.19508926211645
1584144000,2020-03-14,ETH/USD,135.22,135.73,121.61,123.54,17752457.87,138836.55,-0.0871878232599379,0.1244759531493545,-0.8381565333319538,166.99142857142857,229.1173333333333,218.47440000000003,179.26635000000002,29.01250998136811,-23.23266706655352,-10.239780584246434,-12.992886482307084,209.711,41.35265076465084,292.4163015293017,127.00569847069832
1584230400,2020-03-15,ETH/USD,123.38,134.69,120.5,124.25,19247192.38,153042.23,0.0057471264367816,0.1247286353074208,0.0841987358001823,156.14142857142858,223.76333333333332,217.75,179.02155000000002,29.10685805422648,-26.024567621742364,-13.39673799174562,-12.627829629996745,202.618,43.29052109691135,289.1990421938227,116.0369578061773
1584316800,2020-03-16,ETH/USD,124.25,124.5,101.2,111.76,37038976.46,336047.24,-0.1005231388329979,0.1254435499805245,0.9243833453074262,143.00428571428571,218.65666666666667,216.622,178.7346,23.07589405154731,-28.91173110376505,-16.49973661414951,-12.41199448961554,195.838,46.41986684486244,288.6777336897249,102.99826631027514
1584403200,2020-03-17,ETH/USD,111.76,122.0,110.0,116.3,14754097.86,125818.74,0.0406227630637079,0.125425249502657,-0.6016602166117201,130.89857142857142,213.90266666666668,215.5452,178.47295000000005,25.50636639630251,-30.482110115563273,-19.296211314432263,-11.18589880113101,190.4475,49.1437817317182,288.7350634634364,92.1599365365636
1584489600,2020-03-18,ETH/USD,116.3,119.07,110.47,118.67,11980064.36,104131.97,0.0203783319002579,0.1255210682769931,-0.1880178324911828,119.90857142857143,208.91966666666667,214.3988,178.20565,26.06916400593606,-31.176029738874547,-21.67217499932072,-9.503854739553828,185.0105,50.82564525440222,286.6617905088044,83.35920949119557
1584576000,2020-03-19,ETH/USD,118.67,143.28,115.77,136.5,42209891.82,325115.18,0.1502485885227942,0.1312994331261072,2.5233443286777137,123.76571428571432,204.03633333333337,213.65240000000003,178.03189999999998,30.309453158117847,-29.942080386894787,-23.326156076835534,-6.615924310059253,180.439,50.87388482160694,282.1867696432139,78.69123035678611
1584662400,2020-03-20,ETH/USD,136.5,153.72,115.64,133.51,48402371.9,354802.32,-0.0219047619047619,0.131151535935518,0.1467068455519202,123.50428571428571,199.868,212.6302,177.80595000000002,24.66696669666966,-28.872609180792185,-24.435446697626865,-4.4371624831653165,176.2065,51.091284175329115,278.38906835065825,74.02393164934178
1584748800,2020-03-21,ETH/USD,133.51,137.71,126.0,132.84,15052951.48,113660.38,-0.0050183506853418,0.1311159067275255,-0.6890038465243064,124.83285714285714,195.707,211.6832,177.5732,25.50607287449394,-27.759119099876557,-25.10018117807681,-2.658937921799751,171.92000000000002,50.94608739690083,273.81217479380166,70.02782520619836
1584835200,2020-03-22,ETH/USD,132.75,137.21,121.0,122.3,15258424.92,119183.28,-0.07934357121349,0.1305150655171217,0.0136500433335615,124.55428571428573,190.936,210.4478,177.30920000000003,29.22888225255973,-27.41118106953095,-25.562381156367636,-1.8487999131633188,166.409,49.99838659502214,266.4057731900443,66.41222680995571
1584921600,2020-03-23,ETH/USD,122.3,138.23,119.58,136.48,21748221.74,168102.82,0.1159443990188062,0.1340277888520097,0.4253254745510126,128.08571428571426,186.74733333333333,209.4036,177.12144999999998,33.035624180038354,-25.695033825590343,-25.58891169021218,-0.1061221353781647,162.0125,48.472444355965095,258.9573887119302,65.0676112880698
1585008000,2020-03-24,ETH/USD,136.48,143.83,133.08,138.84,15300558.45,110669.06,0.0172919109026965,0.1341620298530846,-0.2964685281896523,131.3057142857143,182.189,208.37219999999996,176.9689,34.28181542504801,-23.869391012524716,-25.24500755467469,1.3756165421499702,157.6995,46.35496458678545,250.4094291735709,64.9895708264291
1585094400,2020-03-25,ETH/USD,138.84,142.73,131.71,136.16,11099961.56,81029.17,-0.0193027945836935,0.1339452288594059,-0.2745387956738271,133.80428571428573,177.85733333333334,207.31419999999997,176.75764999999998,34.766786263454634,-22.38081740100577,-24.672169523940905,2.291352122935134,153.0375,43.35603859780971,239.7495771956194,66.32542280438058
1585180800,2020-03-26,ETH/USD,136.16,139.89,133.01,138.76,6879042.94,50660.42,0.0190951821386604,0.1326165215309713,-0.3802642556178366,134.12714285714287,174.23733333333334,206.0136,176.54165,63.109318996415766,-20.75209656689827,-23.88815493253238,3.1360583656341063,147.671,37.47579455988579,222.6225891197716,72.71941088022841
1585267200,2020-03-27,ETH/USD,138.76,142.08,129.7,131.23,11640096.34,85876.51,-0.0542663591813202,0.1328302545903018,0.6921098532930512,133.80142857142857,171.14133333333334,204.3864,176.2938,47.79719155322113,-19.840225867048844,-23.078569119435674,3.23834325238683,142.327,30.95344162481907,204.23388324963815,80.42011675036184
1585353600,2020-03-28,ETH/USD,131.23,133.26,125.0,131.23,13107921.44,102001.22,0.0,0.1287052311447467,0.1261007690250783,133.57142857142858,167.93533333333332,202.5488,176.04875,54.71837035219044,-18.899697815975344,-22.242794858743608,3.343097042768264,138.87849999999997,27.853197543928104,194.58489508785615,83.17210491214377
1585440000,2020-03-29,ETH/USD,131.24,132.19,123.85,124.76,10529394.95,82246.07,-0.0493027508953743,0.1287854931648683,-0.1967151315182127,133.92285714285714,164.49633333333333,200.5902,175.7798,50.29226361031519,-18.463561048712933,-21.486948096737475,3.023387048024542,134.9305,23.422199877579683,181.77489975515937,88.08610024484062
1585526400,2020-03-30,ETH/USD,124.76,135.68,124.52,132.25,11223665.8,85235.77,0.0600352677140108,0.1298639778651851,0.065936443005208,133.31857142857143,161.6326666666667,198.6706,175.5343,62.45592705167173,-17.313954623664443,-20.65234940212287,3.338394778458426,131.491,17.507149486936072,166.50529897387216,96.47670102612788
1585612800,2020-03-31,ETH/USD,132.25,135.5,130.63,133.2,4399946.27,33039.47,0.0071833648393193,0.1298659672461904,-0.6079760081594732,132.51285714285714,158.78699999999998,196.8718,175.29205,60.742435799644035,-16.140172329126017,-19.7499139875235,3.609741658397482,128.371,8.949490370672997,146.269980741346,110.47201925865402
1585699200,2020-04-01,ETH/USD,133.2,137.64,129.22,136.45,8315839.77,62483.08,0.0243993993993993,0.0811274039575805,0.889986663405324,132.5542857142857,155.58466666666664,194.856,175.02905,61.17676640683932,-14.777349479226956,-18.755401085864193,3.978051606637237,129.7185,7.929341430809204,145.5771828616184,113.8598171383816
1585785600,2020-04-02,ETH/USD,136.45,150.51,135.85,141.8,21949948.59,154675.0,0.0392085012825211,0.0626084723262645,1.6395348151350926,132.98857142857142,152.831,192.3822,174.78984999999997,53.95168505815688,-13.114427309314834,-17.627206330554323,4.5127790212394885,130.04149999999998,8.293591232171217,146.62868246434243,113.45431753565757
1585872000,2020-04-03,ETH/USD,141.8,147.0,138.01,141.58,8266764.38,58044.42,-0.0015514809590972,0.0588473541678147,-0.6233811507072874,134.46714285714285,150.047,189.8478,174.5063,56.27624825011668,-11.67966575386444,-16.437698215216347,4.758032461351906,130.9435,8.527000012346523,147.99750002469304,113.88949997530696
1585958400,2020-04-04,ETH/USD,141.58,146.57,139.17,144.53,6642447.94,46463.2,0.0208362763102132,0.058907612336063,-0.1964875694207217,136.36714285714285,147.218,187.04100000000005,174.18689999999998,58.78023133543638,-10.187135580746713,-15.187585688322422,5.000450107575709,131.9575,8.887338643144291,149.7321772862886,114.18282271371145
1586044800,2020-04-05,ETH/USD,144.62,146.24,140.65,142.98,5584866.17,38904.5,-0.0107244170760396,0.053255282583797,-0.1592156656029434,138.97,143.78099999999998,184.6014,173.8473,67.95762417506077,-9.025328344477884,-13.955134219553514,4.92980587507563,133.5185,7.832231163597687,149.18296232719536,117.85403767280462
1586131200,2020-04-06,ETH/USD,142.98,172.06,142.94,171.38,32149153.64,201674.79,0.1986291789061407,0.0673227638195225,4.75647699719186,144.56,141.55666666666667,182.8506,173.59685,74.30362116991643,-5.746700699600865,-12.313447515562984,6.566746815962119,136.2725,10.6396952246629,157.5518904493258,114.9931095506742
1586217600,2020-04-07,ETH/USD,171.38,176.0,162.42,164.9,28866468.89,169235.28,-0.0378107130353599,0.0686227763870811,-0.1021079679657781,149.08857142857144,140.38,180.7854,173.3278,67.16280295047419,-3.6294089470664233,-10.576639801863672,6.947230854797249,138.584,11.59329270697085,161.77058541394172,115.3974145860583
1586304000,2020-04-08,ETH/USD,164.9,174.6,163.73,173.16,15301846.03,90250.16,0.0500909642207398,0.061835039665497,-0.4699093232251587,154.33285714285714,139.3613333333333,178.5886,173.1158,72.69938650306749,-1.2702839677637598,-8.71536863504369,7.445084667279931,140.417,13.91259032221224,168.24218064442448,112.59181935557552
1586390400,2020-04-09,ETH/USD,173.16,173.68,165.13,170.0,11477624.58,67552.31,-0.0182490182490182,0.0617296438515728,-0.2499189602680899,158.36142857142858,138.32666666666668,176.81740000000002,172.9095,69.0348525469169,0.3404297222057266,-6.904208963593807,7.244638685799534,142.2415,15.284175605749809,172.80985121149962,111.67314878850038
1586476800,2020-04-10,ETH/USD,170.0,170.2,152.62,158.11,87375232.9,544023.15,-0.0699411764705881,0.0644227684950425,6.612658202138199,160.72285714285712,137.07699999999997,174.8262,172.69359999999998,65.55195556584127,0.6500153229258956,-5.393364106289867,6.043379429215762,143.505,15.508922559204343,174.52284511840867,112.48715488159132
1586563200,2020-04-11,ETH/USD,158.11,161.5,154.37,158.7,9780182.44,61838.36,0.0037315792802476,0.0608993900482743,-0.8880668798766659,162.74714285714285,138.717,172.6916,172.65439999999998,65.78554189173659,0.9322260890408528,-4.128246067223723,5.060472156264576,145.325,15.017524675140365,175.36004935028072,115.28995064971926
1586649600,2020-04-12,ETH/USD,158.69,166.07,155.4,159.04,12708243.08,78692.48,0.0021424070573408,0.0560734773041766,0.2993871185903973,165.04142857142855,139.507,170.62960000000004,172.59625,71.19188921859545,1.1698302381162191,-3.068630806155735,4.238461044271954,146.453,15.164734748752728,176.78246949750547,116.12353050249456
1586736000,2020-04-13,ETH/USD,159.04,159.28,149.45,156.64,16861551.9,109635.53,-0.0150905432595573,0.0562908199593492,0.3268200642570646,162.93571428571428,140.61033333333333,168.25060000000002,172.5456,66.09051326032457,1.1512029447921748,-2.224664055966153,3.3758670007583276,147.343,15.216662646759683,177.77632529351936,116.90967470648062
1586822400,2020-04-14,ETH/USD,156.64,161.98,155.35,158.54,11056649.23,69656.49,0.0121297242083759,0.0559421245528202,-0.3442685883498065,162.02714285714282,141.7533333333333,166.0992,172.46525000000003,66.51029450091218,1.2750567412500686,-1.5247198965229083,2.799776637772977,148.462,15.173834334837084,178.80966866967415,118.11433133032584
1586908800,2020-04-15,ETH/USD,158.55,161.4,152.35,153.01,9466986.06,60359.7,-0.0348807871830453,0.0567273205242723,-0.1437744055121842,159.14857142857142,143.1283333333333,164.21220000000002,172.35824999999997,60.47835990888383,0.916423029172904,-1.036491311383746,1.95291434055665,149.17450000000002,15.028152694895024,179.23080538979008,119.11819461020995
1586995200,2020-04-16,ETH/USD,153.01,175.29,148.59,172.5,32451633.03,195432.41,0.1273772956015948,0.0609024900822422,2.427873752462249,159.50571428571428,145.0016666666667,163.18,172.3714,66.47702876771146,2.1797564680962296,-0.3932417554877508,2.5729982235839803,151.238,15.266018886127666,181.77003777225536,120.70596222774466
1587081600,2020-04-17,ETH/USD,172.5,175.24,168.75,171.27,14064939.07,82151.8,-0.0071304347826086,0.06101821252363,-0.5665876334482882,161.38571428571427,146.75500000000002,162.0572,172.31805,65.76404375066369,3.046587436277207,0.2947240828652407,2.751863353411966,153.24,15.128878276156634,183.4977565523133,122.98224344768674
1587168000,2020-04-18,ETH/USD,171.27,189.89,171.14,187.87,20831164.87,115049.88,0.0969229870963974,0.0616581516843253,0.481070395422623,165.55285714285714,148.46733333333336,161.25599999999997,172.37535000000003,70.09831200148396,5.015226087287658,1.2388244837497242,3.776401603537934,156.3955,15.454107093347654,187.30371418669532,125.4872858133047
1587254400,2020-04-19,ETH/USD,187.87,188.73,176.82,180.59,17498770.62,96337.76,-0.0387501996061105,0.0624335430133664,-0.1599715748397319,168.6314285714286,150.0366666666667,160.50459999999998,172.3721,66.56098634962572,5.919712482383744,2.1750020834765285,3.744710398907216,158.8125,15.25794008135902,189.32838016271805,128.29661983728195
1587340800,2020-04-20,ETH/USD,180.59,186.74,166.64,170.58,35417814.17,200724.03,-0.0554294257710836,0.0645094853033097,1.0240172832210082,170.62285714285713,151.29466666666667,159.5448,172.3482,49.57965531736024,5.7623760399959565,2.892476874780414,2.8698991652155423,160.6815,14.208782782417384,189.09906556483477,132.26393443516525
1587427200,2020-04-21,ETH/USD,170.58,174.74,168.25,170.79,11537016.56,67290.15,0.0012310939148785,0.0645265150980155,-0.6742594982111512,172.37285714285713,152.911,158.31019999999998,172.32120000000003,53.31308358645517,5.590190781259139,3.432019656076159,2.15817112518298,162.3985,13.1628565428803,188.7242130857606,136.07278691423943
1587513600,2020-04-22,ETH/USD,170.79,184.34,170.05,183.0,17381386.81,97157.65,0.0714913051115404,0.06560774135564,0.5065755275296231,176.65714285714284,154.46166666666667,157.482,172.35155000000003,55.2994398965963,6.365599016935306,4.018735528247989,2.346863488687317,164.45850000000002,12.992318894761754,190.44313778952352,138.4738622104765
1587600000,2020-04-23,ETH/USD,183.0,194.86,178.49,185.84,28689653.12,153414.25,0.01551912568306,0.0654954316456084,0.6505963208582437,178.56285714285715,156.02833333333334,156.6968,172.42794999999998,58.560311284046705,7.127122859508546,4.6404129945001005,2.4867098650084456,166.6715,12.655354712324815,191.9822094246496,141.3607905753504
1587686400,2020-04-24,ETH/USD,185.84,189.99,185.5,187.68,11547415.26,61469.41,0.0099009900990099,0.0654951042728068,-0.5975059296917704,180.90714285714284,157.74566666666666,155.8624,172.46305,67.92773129622893,7.789318202156977,5.270194036031476,2.5191241661255015,168.829,12.356581412775586,193.54216282555117,144.11583717444884
1587772800,2020-04-25,ETH/USD,187.68,198.0,185.99,194.27,22184341.81,114640.99,0.035112958226769,0.0653472426653814,0.921152163536206,181.8214285714286,159.596,154.826,172.5269,70.10285972646096,8.745063063751559,5.965167841575493,2.7798952221760658,171.3935,12.02750675261648,195.44851350523297,147.33848649476704
1587859200,2020-04-26,ETH/USD,194.27,199.68,192.53,197.5,17096768.3,87305.72,0.0166263447778864,0.0495331164109222,-0.2293317310728904,184.23714285714289,161.805,154.0138,172.54685,71.04859894921192,9.651870997322815,6.702508472724958,2.949362524597859,172.6995,13.36923785372592,199.43797570745184,145.96102429254816
1587945600,2020-04-27,ETH/USD,197.5,198.98,189.6,196.63,18763773.43,96540.79,-0.0044050632911392,0.0484495645117698,0.0975041072528308,187.95857142857145,163.985,153.9424,172.5697,72.25871089836359,10.182938512259568,7.39859448063188,2.784344031627688,174.286,14.248713478398596,202.7834269567972,145.7885730432028
1588032000,2020-04-28,ETH/USD,196.63,197.76,192.06,196.55,10701328.65,54669.35,-0.0004068555154349,0.0475534505108997,-0.429681418296682,191.63857142857145,166.378,153.799,172.64699999999996,71.59413702988299,10.476590399890824,8.014193664483669,2.4623967354071556,175.45549999999997,15.08668652365992,205.6288730473198,145.28212695268013
1588118400,2020-04-29,ETH/USD,196.63,218.67,196.46,215.3,40821461.9,196062.26,0.0953955736453828,0.05099328483344,2.8146162252478804,196.2528571428572,169.1463333333333,154.0842,172.8227,80.76657117455302,12.08299469475986,8.827953870538908,3.255040824220954,177.7205,17.44128691383036,212.6030738276607,142.83792617233928
1588204800,2020-04-30,ETH/USD,215.3,226.82,201.92,206.39,48597225.82,226392.16,-0.0413841151881096,0.0489033350055026,0.190482250220441,199.1885714285714,171.58599999999998,154.3,172.9468,68.69277440706011,12.493106382252565,9.56098437288164,2.9321220093709233,180.1345,17.91881089657994,215.97212179315989,144.29687820684012
1588291200,2020-05-01,ETH/USD,206.39,217.73,206.34,211.7,18393184.36,86574.48,0.0257279906972236,0.0488956329059317,-0.6215178119811449,202.62,174.09433333333334,156.34400000000002,173.06925000000004,71.33959674865406,13.09563711880952,10.267914922067217,2.827722196742304,182.7845,18.491939773289623,219.76837954657924,145.80062045342078
1588377600,2020-05-02,ETH/USD,211.7,215.61,210.32,214.12,9113711.96,42839.29,0.0114312706660368,0.0488050577305238,-0.5045060288842773,205.4557142857143,176.505,157.9196,173.23475,66.29422718808193,13.611515762906151,10.936635090235004,2.674880672671147,185.5385,18.867274445452452,223.2730488909049,147.8039511090951
1588464000,2020-05-03,ETH/USD,214.12,219.51,204.11,209.91,21386950.49,100768.8,-0.0196618718475621,0.0489690971176221,1.3466783440015582,207.22857142857143,178.78266666666664,159.64700000000002,173.4093,68.92101187403199,13.524736743176646,11.454255420823332,2.070481322353313,188.202,18.325232704777132,224.85246540955427,151.55153459044573
1588550400,2020-05-04,ETH/USD,209.91,210.7,195.0,206.73,26348180.43,130052.43,-0.0151493497213092,0.0494553983435978,0.2319746306197205,208.67142857142855,180.856,161.2966,173.5555,75.58386411889593,13.048944214976302,11.773193179653928,1.275751035322374,190.6115,17.362706033032303,225.3369120660646,155.8860879339354
